Date,S&P Compound,Dividends,Earnings,CPI,Date Fraction,Long_interest_rate,Real price,Real Dividend,Real_total_return_price,Real earnings,Real scaled earnings,CAPE,,TR CAPE,,Excess CAPE yield,Montlhy total bond returns,Real total bond returns,10 year annualized stock real return,10 year annualized bond real return,real 10 year excess annualized returns
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,1982.92,40.38," 965,809.86 ",76.84," 37,426.43 ",23.70,,25.58,,3.24%,0.99,39.60,7.42%,1.74%,5.68%
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.10,1876.44,40.17," 915,577.52 ",71.87," 35,066.70 ",22.42,,24.22,,3.35%,1.01,38.63,8.21%,2.06%,6.14%
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1749.85,40.02," 855,435.15 ",68.98," 33,720.84 ",20.91,,22.60,,3.80%,1.01,38.84,9.12%,2.05%,7.07%
2008.08,1281.47,28.80,47.76,219.09,2008.62,3.89,1790.59,40.25," 876,992.63 ",66.73," 32,682.97 ",21.40,,23.16,,3.76%,1.02,39.51,9.10%,1.89%,7.21%
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1702.79,40.37," 835,638.46 ",64.29," 31,552.31 ",20.36,,22.05,,4.17%,0.99,40.35,9.80%,1.60%,8.21%
2008.1,968.80,28.70,35.59,216.57,2008.79,3.81,1369.41,40.56," 673,689.48 ",50.31," 24,751.09 ",16.39,,17.77,,5.11%,1.03,40.49,11.73%,1.44%,10.29%
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1272.56,41.13," 627,730.12 ",36.37," 17,940.09 ",15.26,,16.58,,5.64%,1.10,42.37,12.33%,1.07%,11.26%
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1277.88,41.34," 632,053.34 ",21.67," 10,717.16 ",15.38,,16.73,,6.60%,0.99,47.13,11.65%,0.30%,11.35%
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1254.97,40.62," 622,397.30 ",17.70," 8,777.23 ",15.17,,16.55,,6.61%,0.97,46.61,11.99%,0.52%,11.47%
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1161.69,39.87," 577,785.22 ",13.75," 6,840.55 ",14.12,,15.43,,6.79%,1.01,45.08,13.42%,0.86%,12.55%
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1089.65,39.23," 543,579.68 ",9.87," 4,925.12 ",13.32,,14.59,,7.26%,0.99,45.27,14.27%,0.88%,13.39%
2009.04,848.15,26.70,7.08,213.24,2009.29,2.93,1217.60,38.34," 609,004.61 ",10.16," 5,081.32 ",14.98,,16.44,,6.27%,0.97,44.83,13.33%,0.98%,12.35%
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1291.77,37.43," 647,658.98 ",10.44," 5,234.42 ",16.00,,17.59,,5.51%,0.97,43.45,12.44%,1.42%,11.02%
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1314.42,36.32," 660,532.23 ",10.66," 5,356.32 ",16.38,,18.04,,5.02%,1.02,41.67,12.37%,2.17%,10.21%
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1330.29,35.58," 670,000.33 ",13.06," 6,577.19 ",16.69,,18.41,,5.02%,1.00,42.42,12.62%,2.38%,10.24%
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1432.15,34.70," 722,754.70 ",15.41," 7,775.87 ",18.09,,19.98,,4.53%,1.02,42.35,11.41%,2.41%,9.00%
2009.09,1044.55,23.90,12.54,215.97,2009.71,3.40,1480.61,33.88," 748,635.87 ",17.77," 8,987.50 ",18.83,,20.82,,4.46%,1.00,43.12,11.35%,2.17%,9.19%
2009.1,1067.66,23.40,25.35,216.18,2009.79,3.39,1511.91,33.14," 765,859.14 ",35.90," 18,184.19 ",19.36,,21.42,,4.32%,1.00,43.24,11.07%,2.12%,8.95%
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.40,1539.72,32.42," 781,316.05 ",54.00," 27,401.75 ",19.81,,21.94,,4.19%,0.99,43.29,11.34%,2.03%,9.31%
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1574.07,31.77," 800,086.43 ",72.25," 36,726.53 ",20.32,,22.51,,3.85%,0.99,42.81,11.36%,2.13%,9.23%
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1587.35,31.42," 808,171.23 ",76.70," 39,049.84 ",20.53,,22.74,,3.67%,1.01,42.29,11.57%,2.32%,9.25%
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1538.34,31.17," 784,540.90 ",81.37," 41,497.49 ",19.92,,22.07,,3.80%,1.00,42.55,11.88%,2.49%,9.40%
2010.03,1152.05,21.90,60.93,217.63,2010.21,3.73,1620.51,30.81," 827,757.24 ",85.71," 43,778.70 ",21.00,,23.27,,3.46%,0.99,42.37,9.00%,3.16%,5.84%
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1681.27,30.82," 860,104.27 ",88.45," 45,246.97 ",21.80,,24.15,,3.18%,1.04,42.01,9.12%,3.53%,5.58%
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1578.58,30.86," 808,885.27 ",91.26," 46,764.26 ",20.48,,22.68,,3.90%,1.02,43.63,10.42%,3.14%,7.28%
2010.06,1083.36,22.04,67.10,217.97,2010.46,3.20,1521.56,30.95," 780,987.15 ",94.24," 48,371.95 ",19.74,,21.86,,4.24%,1.02,44.61,11.45%,2.80%,8.65%
2010.07,1079.80,22.14,68.69,218.01,2010.54,3.01,1516.24,31.09," 779,586.49 ",96.45," 49,589.92 ",19.67,,21.77,,4.43%,1.03,45.45,11.79%,2.67%,9.12%
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.70,1524.64,31.20," 785,241.15 ",98.54," 50,751.89 ",19.77,,21.88,,4.72%,1.01,46.72,12.32%,2.33%,9.99%
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1572.52,31.32," 811,247.13 ",100.71," 51,953.71 ",20.38,,22.55,,4.57%,1.01,47.00,11.86%,2.23%,9.63%
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1639.85,31.46," 847,333.99 ",103.14," 53,295.59 ",21.24,,23.49,,4.48%,0.98,47.50,11.56%,2.02%,9.55%
2010.11,1198.89,22.60,75.52,218.80,2010.87,2.76,1677.37,31.62," 868,082.83 ",105.66," 54,681.93 ",21.70,,23.99,,4.16%,0.96,46.67,11.73%,2.13%,9.60%
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1734.05,31.75," 898,784.27 ",108.03," 55,996.20 ",22.40,,24.75,,3.51%,0.99,44.61,11.80%,2.53%,9.27%
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1782.94,31.92," 925,507.59 ",109.36," 56,766.37 ",22.98,,25.38,,3.28%,0.99,44.15,11.74%,2.46%,9.28%
2011.02,1321.12,23.20,79.99,221.31,2011.12,3.58,1827.45,32.09," 949,998.32 ",110.65," 57,519.65 ",23.49,,25.93,,3.01%,1.02,43.36,11.66%,2.42%,9.23%
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1787.02,32.10," 930,371.82 ",111.39," 57,990.89 ",22.90,,25.27,,3.36%,1.00,43.69,11.90%,1.95%,9.95%
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1812.37,32.30," 944,968.19 ",111.84," 58,311.04 ",23.14,,25.53,,3.29%,1.03,43.35,12.29%,1.94%,10.36%
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1813.09,32.56," 946,761.94 ",112.47," 58,728.56 ",23.06,,25.42,,3.60%,1.02,44.33,12.27%,1.66%,10.61%
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.00,1745.84,33.01," 913,081.60 ",113.75," 59,489.43 ",22.10,,24.36,,3.93%,1.00,45.14,12.77%,1.49%,11.29%
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.00,1795.65,33.36," 940,586.13 ",115.05," 60,264.59 ",22.61,,24.92,,3.86%,1.06,45.22,12.72%,1.62%,11.10%
2011.08,1185.31,24.90,85.94,226.55,2011.62,2.30,1601.69,33.65," 840,458.01 ",116.13," 60,939.13 ",20.05,,22.09,,5.16%,1.03,48.00,14.22%,1.04%,13.18%
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1583.84,33.97," 832,577.04 ",117.36," 61,690.76 ",19.70,,21.71,,5.54%,0.99,49.40,14.29%,0.65%,13.64%
2011.1,1207.22,25.60,86.97,226.42,2011.79,2.15,1632.20,34.61," 859,509.28 ",117.59," 61,920.38 ",20.16,,22.21,,5.26%,1.01,48.83,13.88%,0.50%,13.38%
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1659.55,35.20," 875,461.09 ",117.67," 62,075.06 ",20.35,,22.42,,5.37%,1.00,49.58,14.15%,0.33%,13.82%
2011.12,1243.32,26.43,86.95,225.67,2011.96,1.98,1686.58,35.85," 891,295.51 ",117.95," 62,331.62 ",20.52,,22.62,,5.37%,1.00,49.92,13.94%,0.33%,13.61%
2012.01,1300.58,26.74,87.48,226.67,2012.04,1.97,1756.53,36.11," 929,849.04 ",118.15," 62,543.78 ",21.21,,23.39,,5.24%,1.00,49.82,13.13%,0.01%,13.12%
2012.02,1352.49,27.04,88.01,227.66,2012.12,1.97,1818.63,36.36," 964,327.38 ",118.34," 62,751.26 ",21.80,,24.03,,5.12%,0.98,49.69,12.28%,-0.19%,12.48%
2012.03,1389.24,27.35,88.54,229.39,2012.21,2.17,1853.96,36.50," 984,677.05 ",118.16," 62,756.12 ",22.05,,24.32,,4.89%,1.01,48.52,11.80%,-0.25%,12.05%
2012.04,1386.43,27.67,88.33,230.09,2012.29,2.05,1844.64,36.82," 981,355.19 ",117.53," 62,524.88 ",21.78,,24.02,,5.04%,1.02,48.98,11.79%,-0.93%,12.72%
2012.05,1341.27,28.00,88.13,229.82,2012.37,1.80,1786.65,37.29," 952,158.38 ",117.39," 62,560.52 ",20.94,,23.10,,5.46%,1.02,50.23,11.09%,-1.40%,12.49%
2012.06,1323.48,28.32,87.92,229.48,2012.46,1.62,1765.54,37.78," 942,586.94 ",117.29," 62,616.92 ",20.55,,22.67,,5.71%,1.01,51.21,10.67%,-1.90%,12.57%
2012.07,1359.78,28.74,87.45,229.10,2012.54,1.53,1816.93,38.41," 971,729.56 ",116.85," 62,491.37 ",21.00,,23.17,,5.67%,0.99,51.79,10.39%,-1.78%,12.17%
2012.08,1403.45,29.17,86.97,230.38,2012.62,1.68,1864.90,38.76," 999,113.83 ",115.57," 61,916.18 ",21.41,,23.63,,5.45%,1.00,50.86,10.77%,-1.58%,12.35%
2012.09,1443.42,29.59,86.50,231.41,2012.71,1.72,1909.50,39.14," 1,024,751.18 ",114.43," 61,410.38 ",21.78,,24.04,,5.36%,1.00,50.52,9.64%,-2.03%,11.67%
2012.1,1437.82,30.14,86.50,231.32,2012.79,1.75,1902.83,39.89," 1,022,956.68 ",114.48," 61,543.98 ",21.58,,23.82,,5.35%,1.01,50.47,9.27%,-2.41%,11.68%
2012.11,1394.51,30.70,86.51,230.22,2012.87,1.65,1854.30,40.82," 998,695.05 ",115.03," 61,952.79 ",20.90,,23.07,,5.55%,0.99,51.25,10.11%,-2.44%,12.55%
2012.12,1422.29,31.25,86.51,229.60,2012.96,1.72,1896.34,41.67," 1,023,210.61 ",115.34," 62,236.22 ",21.24,,23.46,,5.40%,0.98,51.13,9.88%,-2.14%,12.02%
2013.01,1480.40,31.54,86.91,230.28,2013.04,1.91,1968.00,41.92," 1,063,760.35 ",115.53," 62,447.90 ",21.90,,24.19,,5.05%,1.00,50.18,9.51%,-1.93%,11.45%
2013.02,1512.31,31.82,87.30,232.17,2013.12,1.98,1994.09,41.96," 1,079,752.08 ",115.12," 62,332.43 ",22.05,,24.37,,4.96%,1.00,49.54,9.63%,-2.01%,11.64%
2013.03,1550.83,32.11,87.70,232.77,2013.21,1.96,2039.55,42.23," 1,106,272.53 ",115.34," 62,560.11 ",22.42,,24.78,,4.87%,1.02,49.58,9.05%,-1.94%,10.99%
2013.04,1570.70,32.50,88.78,232.53,2013.29,1.76,2067.83,42.78," 1,123,546.49 ",116.88," 63,508.12 ",22.60,,24.98,,5.05%,0.99,50.62,9.24%,-2.01%,11.25%
2013.05,1639.84,32.88,89.87,232.95,2013.37,1.93,2155.02,43.21," 1,172,875.39 ",118.10," 64,276.03 ",23.41,,25.88,,4.76%,0.97,49.83,8.83%,-1.94%,10.77%
2013.06,1618.77,33.27,90.95,233.50,2013.46,2.30,2122.23,43.62," 1,157,011.84 ",119.24," 65,006.29 ",22.93,,25.35,,4.49%,0.98,48.16,9.47%,-1.76%,11.22%
2013.07,1668.68,33.65,92.09,233.60,2013.54,2.58,2186.80,44.09," 1,194,218.44 ",120.68," 65,905.73 ",23.49,,25.98,,4.10%,0.99,47.05,9.50%,-1.64%,11.14%
2013.08,1670.09,34.02,93.23,233.88,2013.62,2.74,2186.02,44.53," 1,195,818.16 ",122.03," 66,754.56 ",23.36,,25.83,,3.94%,1.00,46.44,9.35%,-1.70%,11.06%
2013.09,1687.17,34.40,94.37,234.15,2013.71,2.81,2205.81,44.97," 1,208,694.66 ",123.38," 67,607.01 ",23.44,,25.92,,3.83%,1.02,46.22,9.37%,-1.56%,10.94%
2013.1,1720.03,34.60,96.31,233.55,2013.79,2.62,2254.58,45.35," 1,237,487.99 ",126.25," 69,293.32 ",23.83,,26.36,,3.93%,0.99,47.21,,,
2013.11,1783.54,34.79,98.26,233.07,2013.87,2.72,2342.61,45.70," 1,287,897.18 ",129.06," 70,951.30 ",24.64,,27.25,,3.70%,0.99,47.00,,,
2013.12,1807.78,34.99,100.20,233.05,2013.96,2.90,2374.66,45.96," 1,307,618.66 ",131.62," 72,477.51 ",24.86,,27.48,,3.50%,1.01,46.38,,,
2014.01,1822.36,35.40,100.42,233.92,2014.04,2.86,2384.94,46.33," 1,315,405.18 ",131.42," 72,482.17 ",24.86,,27.47,,3.53%,1.02,46.48,,,
2014.02,1817.04,35.82,100.63,234.78,2014.12,2.71,2369.21,46.70," 1,308,879.42 ",131.21," 72,489.82 ",24.59,,27.17,,3.70%,1.00,47.02,,,
2014.03,1863.52,36.23,100.85,236.29,2014.21,2.72,2414.27,46.94," 1,335,932.00 ",130.66," 72,297.99 ",24.96,,27.57,,3.63%,1.00,46.79,,,
2014.04,1864.26,36.61,101.61,237.07,2014.29,2.71,2407.29,47.28," 1,334,251.09 ",131.20," 72,719.90 ",24.79,,27.37,,3.67%,1.02,46.78,,,
2014.05,1889.77,37.00,102.36,237.90,2014.37,2.56,2431.74,47.61," 1,350,000.12 ",131.72," 73,125.57 ",24.94,,27.54,,3.77%,1.00,47.34,,,
2014.06,1947.09,37.38,103.12,238.34,2014.46,2.60,2500.84,48.01," 1,390,583.79 ",132.45," 73,646.83 ",25.56,,28.21,,3.62%,1.01,47.18,,,
2014.07,1973.10,37.75,104.07,238.25,2014.54,2.54,2535.24,48.50," 1,411,957.41 ",133.72," 74,470.48 ",25.82,,28.49,,3.65%,1.01,47.55,,,
2014.08,1961.53,38.12,105.01,237.85,2014.62,2.42,2524.59,49.06," 1,408,303.70 ",135.16," 75,395.57 ",25.62,,28.26,,3.78%,0.99,48.24,,,
2014.09,1993.23,38.49,105.96,238.03,2014.71,2.53,2563.46,49.50," 1,432,288.06 ",136.27," 76,140.36 ",25.92,,28.58,,3.61%,1.02,47.83,,,
2014.1,1937.27,38.81,104.74,237.43,2014.79,2.30,2497.76,50.03," 1,397,912.26 ",135.05," 75,581.61 ",25.16,,27.74,,3.88%,1.00,49.03,,,
2014.11,2044.57,39.12,103.53,236.15,2014.87,2.33,2650.42,50.72," 1,485,713.31 ",134.20," 75,228.99 ",26.61,,29.32,,3.57%,1.01,49.26,,,
2014.12,2054.27,39.44,102.31,234.81,2014.96,2.21,2678.18,51.42," 1,503,676.23 ",133.38," 74,888.46 ",26.79,,29.52,,3.65%,1.03,50.17,,,
2015.01,2028.18,39.90,101.29,233.71,2015.04,1.88,2656.67,52.26," 1,494,043.40 ",132.68," 74,614.51 ",26.49,,29.17,,3.95%,0.99,52.00,,,
2015.02,2082.20,40.35,100.27,234.72,2015.12,1.98,2715.63,52.63," 1,529,670.56 ",130.77," 73,662.50 ",27.00,,29.72,,3.76%,1.00,51.39,,,
2015.03,2079.99,40.81,99.25,236.12,2015.21,2.04,2696.70,52.91," 1,521,489.91 ",128.68," 72,600.29 ",26.73,,29.42,,3.72%,1.01,50.90,,,
2015.04,2094.86,41.12,97.80,236.60,2015.29,1.94,2710.47,53.20," 1,531,759.85 ",126.54," 71,513.71 ",26.79,,29.48,,3.77%,0.98,51.34,,,
2015.05,2111.94,41.43,96.36,237.81,2015.37,2.20,2718.71,53.33," 1,538,928.92 ",124.04," 70,213.20 ",26.81,,29.49,,3.57%,0.99,49.98,,,
2015.06,2099.29,41.74,94.91,238.64,2015.46,2.36,2692.99,53.54," 1,526,897.19 ",121.75," 69,031.82 ",26.50,,29.14,,3.48%,1.01,49.19,,,
2015.07,2094.14,42.00,93.49,238.65,2015.54,2.32,2686.21,53.87," 1,525,594.59 ",119.93," 68,110.50 ",26.38,,29.01,,3.49%,1.02,49.46,,,
2015.08,2039.87,42.25,92.08,238.32,2015.62,2.17,2620.30,54.28," 1,490,734.98 ",118.28," 67,289.54 ",25.69,,28.25,,3.68%,1.00,50.29,,,
2015.09,1944.41,42.51,90.66,237.95,2015.71,2.17,2501.58,54.69," 1,425,781.36 ",116.64," 66,478.44 ",24.50,,26.94,,3.73%,1.01,50.46,,,
2015.1,2024.81,42.80,89.28,237.84,2015.79,2.07,2606.19,55.09," 1,488,021.11 ",114.92," 65,613.80 ",25.49,,28.03,,3.64%,0.98,51.02,,,
2015.11,2080.62,43.10,87.91,237.34,2015.87,2.26,2683.68,55.59," 1,534,914.56 ",113.39," 64,850.49 ",26.23,,28.83,,3.40%,1.00,50.36,,,
2015.12,2054.08,43.39,86.53,236.53,2015.96,2.24,2658.54,56.16," 1,523,207.89 ",111.99," 64,166.53 ",25.97,,28.54,,3.47%,1.02,50.71,,,
2016.01,1918.60,43.55,86.50,236.92,2016.04,2.09,2479.09,56.28," 1,423,081.30 ",111.77," 64,159.56 ",24.21,,26.61,,3.84%,1.03,51.40,,,
2016.02,1904.42,43.72,86.47,237.11,2016.12,1.78,2458.74,56.44," 1,414,101.83 ",111.64," 64,207.15 ",24.00,,26.39,,4.17%,0.99,52.90,,,
2016.03,2021.95,43.88,86.44,238.13,2016.21,1.89,2599.29,56.41," 1,497,638.55 ",111.12," 64,025.26 ",25.37,,27.89,,3.82%,1.01,52.23,,,
2016.04,2075.54,44.07,86.60,239.26,2016.29,1.81,2655.59,56.39," 1,532,785.49 ",110.80," 63,954.07 ",25.92,,28.50,,3.78%,1.00,52.44,,,
2016.05,2065.55,44.27,86.76,240.23,2016.37,1.81,2632.16,56.41," 1,521,974.53 ",110.56," 63,928.01 ",25.69,,28.24,,3.81%,1.02,52.31,,,
2016.06,2083.89,44.46,86.92,241.02,2016.46,1.64,2646.84,56.47," 1,533,182.58 ",110.40," 63,949.74 ",25.84,,28.40,,3.97%,1.01,53.02,,,
2016.07,2148.90,44.65,87.64,240.63,2016.54,1.50,2733.84,56.80," 1,586,316.86 ",111.50," 64,698.26 ",26.69,,29.33,,3.94%,1.00,53.87,,,
2016.08,2170.95,44.84,88.37,240.85,2016.62,1.56,2759.35,56.99," 1,603,879.52 ",112.32," 65,284.55 ",26.95,,29.61,,3.83%,0.99,53.59,,,
2016.09,2157.69,45.03,89.09,241.43,2016.71,1.63,2735.92,57.10," 1,593,025.83 ",112.96," 65,775.28 ",26.73,,29.36,,3.87%,0.99,53.19,,,
2016.1,2143.02,45.25,90.91,241.73,2016.79,1.76,2713.94,57.31," 1,583,005.55 ",115.13," 67,153.38 ",26.53,,29.13,,3.83%,0.97,52.56,,,
2016.11,2164.99,45.48,92.73,241.35,2016.87,2.14,2746.03,57.68," 1,604,529.52 ",117.62," 68,724.58 ",26.85,,29.48,,3.41%,0.97,50.94,,,
2016.12,2246.63,45.70,94.55,241.43,2016.96,2.49,2848.65,57.95," 1,667,311.72 ",119.89," 70,169.24 ",27.87,,30.59,,2.91%,1.01,49.45,,,
2017.01,2275.12,45.93,96.46,242.84,2017.04,2.43,2868.06,57.90," 1,681,496.29 ",121.60," 71,294.15 ",28.06,,30.79,,2.97%,1.00,49.52,,,
2017.02,2329.91,46.15,98.38,243.60,2017.12,2.42,2927.92,58.00," 1,719,423.57 ",123.63," 72,599.87 ",28.66,,31.43,,2.88%,1.00,49.51,,,
2017.03,2366.82,46.38,100.29,243.80,2017.21,2.48,2971.89,58.24," 1,748,093.80 ",125.93," 74,072.52 ",29.09,,31.89,,2.69%,1.02,49.31,,,
2017.04,2359.31,46.66,101.53,244.52,2017.29,2.30,2953.70,58.42," 1,740,258.11 ",127.11," 74,892.32 ",28.90,,31.67,,2.86%,1.00,50.05,,,
2017.05,2395.35,46.94,102.78,244.73,2017.37,2.30,2996.26,58.72," 1,768,215.65 ",128.56," 75,868.37 ",29.31,,32.10,,2.75%,1.01,50.10,,,
2017.06,2433.99,47.22,104.02,244.96,2017.46,2.19,3041.83,59.01," 1,798,012.95 ",130.00," 76,840.62 ",29.75,,32.56,,2.80%,0.99,50.64,,,
2017.07,2454.10,47.54,105.04,244.79,2017.54,2.32,3069.08,59.45," 1,817,048.35 ",131.36," 77,773.02 ",30.00,,32.82,,2.64%,1.01,50.19,,,
2017.08,2456.22,47.85,106.06,245.52,2017.62,2.21,3062.56,59.67," 1,816,132.31 ",132.24," 78,420.90 ",29.91,,32.71,,2.81%,1.00,50.62,,,
2017.09,2492.84,48.17,107.08,246.82,2017.71,2.20,3091.85,59.74," 1,836,453.42 ",132.81," 78,884.90 ",30.17,,32.97,,2.82%,0.99,50.49,,,
2017.1,2557.00,48.42,108.01,246.66,2017.79,2.36,3173.43,60.10," 1,887,885.51 ",134.05," 79,748.46 ",30.92,,33.78,,2.55%,1.00,49.91,,,
2017.11,2593.61,48.68,108.95,246.67,2017.87,2.35,3218.79,60.41," 1,917,863.69 ",135.21," 80,561.40 ",31.30,,34.17,,2.46%,1.00,50.05,,,
2017.12,2664.34,48.93,109.88,246.52,2017.96,2.40,3308.51,60.76," 1,974,341.21 ",136.45," 81,423.77 ",32.09,,35.02,,2.33%,0.99,49.95,,,
2018.01,2789.80,49.29,111.73,247.87,2018.04,2.58,3445.54,60.87," 2,059,136.05 ",138.00," 82,469.76 ",33.31,,36.33,,2.04%,0.98,49.00,,,
2018.02,2705.16,49.64,113.59,248.99,2018.12,2.86,3325.92,61.04," 1,990,690.03 ",139.65," 83,586.87 ",32.04,,34.93,,1.90%,1.00,47.71,,,
2018.03,2702.77,50.00,115.44,249.55,2018.21,2.84,3315.48,61.33," 1,987,503.45 ",141.61," 84,889.72 ",31.81,,34.68,,1.88%,1.00,47.79,,,
2018.04,2653.63,50.33,117.79,250.55,2018.29,2.87,3242.32,61.50," 1,946,713.81 ",143.92," 86,408.78 ",30.97,,33.75,,1.91%,0.99,47.59,,,
2018.05,2701.49,50.66,120.13,251.59,2018.37,2.98,3287.12,61.64," 1,976,700.20 ",146.18," 87,902.45 ",31.24,,34.04,,1.73%,1.01,47.08,,,
2018.06,2754.35,50.99,122.48,251.99,2018.46,2.91,3346.11,61.94," 2,015,275.30 ",148.79," 89,614.94 ",31.63,,34.46,,1.67%,1.00,47.39,,,
2018.07,2793.64,51.44,125.12,252.01,2018.54,2.89,3393.61,62.49," 2,047,020.95 ",151.99," 91,678.40 ",31.89,,34.73,,1.62%,1.00,47.58,,,
2018.08,2857.82,51.89,127.75,252.15,2018.62,2.89,3469.65,63.00," 2,096,052.47 ",155.10," 93,699.98 ",32.39,,35.27,,1.61%,0.99,47.67,,,
2018.09,2901.50,52.34,130.39,252.44,2018.71,3.00,3518.59,63.47," 2,128,814.63 ",158.12," 95,666.43 ",32.62,,35.52,,1.51%,0.99,47.28,,,
2018.1,2785.46,52.81,131.06,252.89,2018.79,3.15,3371.91,63.93," 2,043,295.57 ",158.65," 96,137.62 ",31.04,,33.79,,1.63%,1.01,46.71,,,
2018.11,2723.23,53.28,131.72,252.04,2018.87,3.12,3307.66,64.71," 2,007,627.51 ",159.99," 97,109.46 ",30.20,,32.88,,1.92%,1.03,47.11,,,
2018.12,2567.31,53.75,132.39,251.23,2018.96,2.83,3128.27,65.49," 1,902,056.96 ",161.32," 98,084.50 ",28.29,,30.82,,2.50%,1.01,48.57,,,
2019.01,2607.39,54.15,133.06,251.71,2019.04,2.71,3171.06,65.85," 1,931,411.82 ",161.82," 98,561.10 ",28.38,,30.93,,2.59%,1.00,49.10,,,
2019.02,2754.86,54.54,133.72,252.78,2019.12,2.68,3336.31,66.06," 2,035,412.62 ",161.95," 98,800.72 ",29.54,,32.21,,2.47%,1.01,49.13,,,
2019.03,2803.98,54.94,134.39,254.20,2019.21,2.57,3376.75,66.16," 2,063,446.69 ",161.84," 98,897.50 ",29.58,,32.26,,2.61%,1.01,49.43,,,
2019.04,2903.80,55.32,134.68,255.55,2019.29,2.53,3478.54,66.27," 2,129,023.41 ",161.34," 98,747.84 ",30.13,,32.88,,2.61%,1.01,49.45,,,
2019.05,2854.71,55.70,134.98,256.09,2019.37,2.40,3412.47,66.58," 2,091,981.11 ",161.35," 98,913.25 ",29.24,,31.93,,2.84%,1.03,50.01,,,
2019.06,2890.17,56.08,135.27,256.14,2019.46,2.06,3454.17,67.02," 2,120,968.96 ",161.67," 99,268.72 ",29.28,,31.99,,3.09%,1.04,51.63,,,
2019.07,2996.11,56.46,134.48,256.57,2019.54,1.63,3574.81,67.36," 2,198,495.47 ",160.45," 98,679.06 ",29.99,,32.77,,3.47%,1.00,53.66,,,
2019.08,2897.50,56.84,133.69,256.56,2019.62,1.63,3457.32,67.82," 2,129,716.72 ",159.52," 98,264.71 ",28.71,,31.39,,3.60%,0.99,53.73,,,
2019.09,2982.16,57.22,132.90,256.76,2019.71,1.70,3555.55,68.22," 2,193,727.99 ",158.45," 97,763.65 ",29.23,,31.97,,3.47%,1.00,53.42,,,
2019.1,2977.68,57.56,135.09,257.35,2019.79,1.71,3542.12,68.47," 2,188,959.50 ",160.70," 99,307.70 ",28.84,,31.56,,3.52%,0.99,53.33,,,
2019.11,3104.90,57.90,137.28,257.21,2019.87,1.81,3695.44,68.91," 2,287,258.58 ",163.39," 101,128.67 ",29.84,,32.66,,3.29%,1.00,52.95,,,
2019.12,3176.75,58.24,139.47,256.97,2019.96,1.86,3784.39,69.38," 2,345,893.40 ",166.15," 102,992.62 ",30.33,,33.21,,3.19%,1.01,52.84,,,
2020.01,3278.20,58.69,131.76,257.97,2020.04,1.76,3890.16,69.64," 2,415,053.97 ",156.35," 97,065.21 ",30.99,,33.92,,3.23%,1.03,53.19,,,
2020.02,3277.31,59.13,124.04,258.68,2020.12,1.50,3878.47,69.98," 2,411,420.84 ",146.80," 91,270.06 ",30.73,,33.64,,3.54%,1.06,54.39,,,
2020.03,2652.39,59.58,116.33,258.12,2020.21,0.87,3145.77,70.66," 1,959,527.48 ",137.97," 85,941.93 ",24.82,,27.18,,4.88%,1.02,57.84,,,
2020.04,2761.98,59.61,110.63,256.39,2020.29,0.66,3297.79,71.18," 2,057,915.11 ",132.09," 82,429.11 ",25.93,,28.41,,4.83%,1.00,59.45,,,
2020.05,2919.62,59.65,104.93,256.39,2020.37,0.67,3485.94,71.22," 2,179,031.66 ",125.28," 78,313.68 ",27.33,,29.95,,4.62%,0.99,59.42,,,
2020.06,3104.66,59.68,99.23,257.80,2020.46,0.73,3686.71,70.87," 2,308,220.33 ",117.83," 73,774.47 ",28.84,,31.61,,4.43%,1.01,58.79,,,
